level,year,population,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,0,0,0,0,0,0,0,0
Lower-middle-income countries,1825,352859220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1826,354469843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1827,356096552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1828,357739495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1829,359398830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1830,361074739,0,0,0.004,0.004,0,0,0,0,0.004,0,0,0,0,0,0.004,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1831,362767372,0,0,0.005,0.001,20.005,0,0,0,0.005,0,0,0,0,0,0.009,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1832,364472306,0,0,0.003,-0.002,-33.34,0,0,0,0.003,0,0,0,0,0,0.013,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0.004,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1833,366189653,0,0,0.004,0.001,25.007,0,0,0,0.004,0,0,0,0,0,0.017,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0.005,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1834,367919531,0,0,0,-0.004,-100,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1835,369662087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1836,371417417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1837,373185668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1838,374966967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1839,376778780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1840,378621697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1841,380499787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1842,382413747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1843,384364295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1844,386334811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1845,388325586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1846,390336899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1847,392369030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1848,394422282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1849,396462485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1850,398489496,0,0,0.026,0.026,0,0,0,0,0.026,0,0,0,0,0,0.043,172.087,0.043,0,0,856.13,0,0,0,0,0,0,0,0,0,0,856.13,2.148,0,0,0,0,0,0,0,0,0,0,0.013,6.564,0.013,0,0.001,6.564,0.001,0,0,35.309,0,0,0,0,35.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1851,400537330,0,0,0,-0.026,-100,0,0,0,0,0,0,0,0,0,0.043,337.261,0,0,0,1777.406,0,0,0,0,0,0,0,0,0,0,921.276,2.3,0,0,0,0,0,0,0,0,0,0,0,6.091,0,0,0.001,6.323,0,0,0,35.996,0,0,0,0,36.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1852,402571248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,527.129,0,0,0,2723.635,0,0,0,0,0,0,0,0,0,0,946.228,2.35,0,0,0,0,0,0,0,0,0,0,0,6.883,0,0,0.001,6.514,0,0,0,36.369,0,0,0,0,37.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1853,404590987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,736.966,0,0,0,3703.241,0,0,0,0,0,0,0,0,0,0,979.607,2.421,0,0,0,0,0,0,0,0,0,0,0,7.426,0,0,0.001,6.75,0,0,0,36.675,0,0,0,0,37.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1854,406630848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,954.974,0,0,0,4678.781,0,0,0,0,0,0,0,0,0,0,975.54,2.399,0,0,0,0,0,0,0,0,0,0,0,7.554,0,0,0.001,6.918,0,0,0,36.759,0,0,0,0,37.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1855,408691114,0,0,0.079,0.079,0,0,0.004,0,0.079,0,0,0,0,0,0.122,1247.367,0.122,0,0,5658.095,0,0,0,0,0,0,0,0,0,0,979.314,2.396,0,0,0,0,0,0,0,0,0,0,0.03,10.069,0.03,0,0.002,7.466,0.002,0,0,36.808,0,0,0,0,37.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1856,410772062,0,0,0,-0.079,-100,0,0,0,0,0,0,0,0,0,0.122,1479.555,0,0,0,6657.708,0,0,0,0,0,0,0,0,0,0,999.612,2.433,0,0,0,0,0,0,0,0,0,0,0,7.862,0,0,0.002,7.525,0,0,0,36.889,0,0,0,0,37.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1857,412873989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,1718.081,0,0,0,7661.717,0,0,0,0,0,0,0,0,0,0,1004.009,2.432,0,0,0,0,0,0,0,0,0,0,0,8.005,0,0,0.002,7.588,0,0,0,36.927,0,0,0,0,37.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1858,414997177,0,0,0.505,0.505,0,0.001,0.025,0,0.505,0.001,0,0,0,0,0.627,2161.894,0.627,0,0,8681.957,0,0,0,0,0,0,0,0,0,0,1020.241,2.458,0,0,0,0,0,0,0,0,0,0,0.178,14.718,0.178,0,0.009,8.426,0.009,0,0,36.977,0,0,0,0,37.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1859,417165759,0,0,0.754,0.249,49.228,0.002,0.036,0,0.754,0.002,0,0,0,0,1.381,2609.582,1.381,0,0,9710.405,0,0,0,0,0,0,0,0,0,0,1028.448,2.465,0,0,0,0,0,0,0,0,0,0,0.25,14.62,0.25,0,0.02,9.087,0.02,0,0,37.006,0,0,0,0,37.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1860,419380627,0,0,0.798,0.044,5.887,0.002,0.038,0,0.795,0.002,0,0,0,0,2.179,2943.292,2.176,0,0,10589.949,0.003,0,0,0,0,0,0,0,0,0,879.543,2.097,0,0,0,0,0.003,0,0,0,0,0,0.241,11.197,0.241,0,0.03,9.285,0.03,0,0,36.656,0.581,0,0,0,33.193,1.102,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1861,421651891,0,0,0.694,-0.104,-13.017,0.002,0.003,0,0.691,0.002,0,0,0,0,2.873,3232.27,2.867,0,0,11391.889,0.006,0,0,0,0,0,0,0,0,0,801.94,1.902,0,0,0,0,0.003,0,0,0,0,0,0.2,10.06,0.199,0,0.037,9.35,0.037,0,0,36.263,0.413,0,0,0,31.763,0.321,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1862,423979405,0,0,0.728,0.034,4.86,0.002,0.036,0,0.725,0.002,0,0,0,0,3.602,3495.927,3.593,0,0,12149.311,0.009,0,0,0,0,0,0,0,0,0,757.422,1.786,0,0,0,0,0.003,0,0,0,0,0,0.206,9.223,0.206,0,0.045,9.34,0.045,0,0,35.818,0.317,0,0,0,30.24,0.216,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1863,426359356,0,0,0.796,0.068,9.347,0.002,0.039,0,0.791,0.002,0,0,0,0,4.398,3744.739,4.384,0,0,12911.862,0.014,0,0,0,0,0,0,0,0,0,762.552,1.789,0,0,0,0,0.005,0,0,0,0,0,0.211,8.631,0.21,0,0.052,9.289,0.052,0,0,35.449,0.338,0,0,0,30.443,0.383,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1864,428764680,0,0,0.786,-0.01,-1.319,0.002,0.038,0,0.779,0.002,0,0,0,0,5.184,3983.135,5.163,0,0,13655.215,0.021,0,0,0,0,0,0,0,0,0,743.352,1.734,0,0,0,0,0.007,0,0,0,0,0,0.193,8.28,0.192,0,0.059,9.222,0.058,0,0,35.107,0.397,0,0,0,30.07,0.619,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1865,431187984,0,0,0.767,-0.019,-2.44,0.002,0.036,0,0.759,0.002,0,0,0,0,5.95,4214.587,5.921,0,0,14391.753,0.029,0,0,0,0,0,0,0,0,0,736.537,1.708,0,0,0,0,0.008,0,0,0,0,0,0.177,8.049,0.176,0,0.064,9.149,0.064,0,0,34.814,0.435,0,0,0,30.147,0.588,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1866,433627856,0,0,1.271,0.504,65.767,0.003,0.058,0,1.262,0.003,0,0,0,0,7.221,4442.769,7.183,0,0,15120.741,0.038,0,0,0,0,0,0,0,0,0,728.989,1.681,0,0,0,0,0.009,0,0,0,0,0,0.285,7.926,0.284,0,0.074,9.077,0.074,0,0,34.544,0.443,0,0,0,29.964,0.467,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1867,436091180,0,0,0.724,-0.547,-43.024,0.002,0.031,0,0.711,0.002,0,0,0,0,7.945,4548.54,7.894,0,0,15829.982,0.051,0,0,0,0,0,0,0,0,0,709.24,1.626,0,0,0,0,0.013,0,0,0,0,0,0.152,3.632,0.149,0,0.078,8.771,0.077,0,0,34.259,0.484,0,0,0,29.136,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1868,438575987,0,0,0.602,-0.122,-16.802,0.001,0.027,0,0.579,0.001,0,0,0,0,8.547,4651.404,8.473,0,0,16531.309,0.074,0,0,0,0,0,0,0,0,0,701.326,1.599,0,0,0,0,0.023,0,0,0,0,0,0.123,3.536,0.119,0,0.08,8.493,0.079,0,0,33.998,0.579,0,0,0,29,1.018,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1869,440910739,0,0,0.817,0.215,35.655,0.002,0.036,0,0.794,0.002,0,0,0,0,9.364,4752.176,9.267,0,0,17220.471,0.097,0,0,0,0,0,0,0,0,0,689.162,1.563,0,0,0,0,0.023,0,0,0,0,0,0.157,3.456,0.153,0,0.083,8.238,0.083,0,0,33.753,0.629,0,0,0,28.78,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1870,443107603,0,0,0.887,0.07,8.522,0.002,0.003,0,0.864,0.002,0,0,0,0,10.251,4862.909,10.131,0,0,17940.629,0.12,0,0,0,0,0,0,0,0,0,720.159,1.625,0,0,0,0,0.023,0,0,0,0,0,0.167,3.566,0.163,0,0.087,8,0.086,0,0,33.476,0.646,0,0,0,27.989,0.729,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1871,445145588,0,0,1.197,0.31,35.005,0.003,0.039,0,1.178,0.003,0,0,0,0,11.448,4977.91,11.309,0,0,18662.291,0.139,0,0,0,0,0,0,0,0,0,721.661,1.621,0,0,0,0,0.019,0,0,0,0,0,0.211,3.538,0.209,0,0.093,7.773,0.092,0,0,33.161,0.636,0,0,0,26.881,0.585,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1872,447055129,0,0,1.229,0.032,2.663,0.003,0.039,0,1.208,0.003,0,0,0,0,12.677,5095.397,12.517,0,0,19385.82,0.16,0,0,0,0,0,0,0,0,0,723.53,1.618,0,0,0,0,0.021,0,0,0,0,0,0.196,3.489,0.194,0,0.098,7.559,0.097,0,0,32.848,0.627,0,0,0,26.401,0.573,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1873,448805166,0,0,1.153,-0.075,-6.143,0.003,0.037,0,1.108,0.002,0,0,0,0,13.83,5214.348,13.624,0,0,20129.504,0.206,0,0,0,0,0,0,0,0,0,743.682,1.657,0,0,0,0,0.046,0,0,0,0,0,0.173,3.421,0.168,0,0.102,7.356,0.1,0,0,32.557,0.659,0,0,0,26.45,0.804,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1874,450560528,0,0,1.4,0.247,21.382,0.003,0.045,0,1.33,0.003,0,0,0,0,15.23,5335.231,14.954,0,0,20867.762,0.276,0,0,0,0,0,0,0,0,0,738.259,1.639,0,0,0,0,0.07,0,0,0,0,0,0.225,3.468,0.216,0,0.107,7.174,0.105,0,0,32.257,0.737,0,0,0,25.789,1.128,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1875,452348198,0,0,1.611,0.211,15.099,0.004,0.05,0,1.502,0.003,0,0,0,0,16.842,5457.901,16.456,0,0,21595.322,0.385,0,0,0,0,0,0,0,0,0,727.56,1.608,0,0,0,0,0.109,0,0,0,0,0,0.238,3.44,0.224,0,0.113,7.003,0.111,0,0,31.954,0.89,0,0,0,25.17,1.873,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1876,454147224,0,0,2.001,0.389,24.154,0.004,0.062,0,1.827,0.004,0,0,0,0,18.842,5582.39,18.283,0,0,22330.834,0.559,0,0,0,0,0,0,0,0,0,735.511,1.62,0,0,0,0,0.174,0,0,0,0,0,0.292,3.443,0.269,0,0.121,6.845,0.118,0,0,31.669,1.122,0,0,0,25.104,2.659,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1877,455927010,0,0,2.042,0.041,2.055,0.004,0.062,0,1.804,0.004,0,0,0,0,20.884,5708.349,20.087,0,0,23053.777,0.797,0,0,0,0,0,0,0,0,0,722.944,1.586,0,0,0,0,0.238,0.001,0,0,0,0,0.292,3.427,0.261,0,0.128,6.698,0.124,0,0,31.371,1.36,0,0,0,24.293,2.699,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1878,457703155,0,0,4.435,2.394,117.226,0.01,0.13,0,4.146,0.009,0,0,0,0,25.32,5953.984,24.233,0,0,23785.369,1.087,0,0,0,0,0,0,0,0,0,731.591,1.598,0,0,0,0,0.289,0.001,0,0,0,0,0.63,6.584,0.597,0,0.149,6.693,0.143,0,0,31.086,1.582,0,0,0,24.175,2.883,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1879,459907234,0,0,4.422,-0.013,-0.291,0.01,0.128,0,3.997,0.009,0,0,0,0,29.742,6201.257,28.23,0,0,24518.354,1.513,0,0,0,0,0,0,0,0,0,732.983,1.594,0,0,0,0,0.426,0.001,0,0,0,0,0.586,6.473,0.539,0,0.167,6.684,0.16,0,0,30.81,1.859,0,0,0,23.914,3.363,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1880,462577449,0,0,5.099,0.676,15.294,0.011,0.122,0,4.588,0.01,0,0,0,0,34.841,6459.978,32.817,0,0,25297.062,2.024,0,0,0,0,0,0,0,0,0,778.71,1.683,0,0,0,0,0.511,0.001,0,0,0,0,0.597,6.543,0.547,0,0.187,6.678,0.177,0,0,30.596,2.092,0,0,0,25.114,3.326,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1881,465734362,0,0,5.223,0.124,2.426,0.011,0.118,0,4.589,0.01,0,0,0,0,40.064,6724.319,37.407,0,0,26143.666,2.657,0,0,0,0,0,0,0,0,0,846.604,1.818,0,0,0,0,0.633,0.001,0,0,0,0,0.592,6.643,0.53,0,0.206,6.677,0.193,0,0,30.479,2.332,0,0,0,27.337,3.673,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1882,469379311,0,0,5.76,0.537,10.288,0.012,0.131,0,4.955,0.011,0,0,0,0,45.823,6996.744,42.362,0,0,27003.57,3.462,0,0,0,0,0,0,0,0,0,859.904,1.832,0,0,0,0,0.805,0.002,0,0,0,0,0.618,6.658,0.543,0,0.224,6.676,0.209,0,0,30.363,2.605,0,0,0,27.214,4.249,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1883,473504035,0,0,6.497,0.737,12.796,0.014,0.15,0,5.706,0.012,0,0,0,0,52.32,7271.996,48.068,0,0,27884.652,4.252,0,0,0,0,0,0,0,0,0,881.082,1.861,0,0,0,0,0.79,0.002,0,0,0,0,0.656,6.536,0.586,0,0.244,6.671,0.226,0,0,30.258,2.846,0,0,0,27.358,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1884,477680627,0,0,6.848,0.351,5.405,0.014,0.024,0,5.662,0.012,0,0,0,0,59.168,7550.603,53.73,0,0,28789.441,5.438,0,0,0,0,0,0,0,0,0,904.788,1.894,0,0,0,0,1.186,0.002,0,0,0,0,0.683,6.567,0.576,0,0.264,6.667,0.241,0,0,30.178,3.243,0,0,0,27.924,6.473,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1885,481963628,0,0,6.945,0.097,1.414,0.014,0.024,0,5.632,0.012,0,0,0,0,66.113,7831.945,59.362,0,0,29697.967,6.751,0,0,0,0,0,0,0,0,0,908.525,1.885,0,0,0,0,1.313,0.003,0,0,0,0,0.688,6.614,0.571,0,0.282,6.665,0.255,0,0,30.107,3.617,0,0,0,28.008,6.926,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1886,486269466,0,0,7.372,0.428,6.157,0.015,0.026,0,5.868,0.012,0,0,0,0,73.486,8115.216,65.23,0,0,30627.523,8.256,0,0,0,0,0,0,0,0,0,929.557,1.912,0,0,0,0,1.504,0.003,0,0,0,0,0.719,6.591,0.589,0,0.3,6.662,0.269,0,0,30.052,3.96,0,0,0,28.409,6.893,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1887,490643972,0,0,7.934,0.562,7.617,0.016,0.027,0,6.163,0.013,0,0,0,0,81.42,8401.175,71.393,0,0,31555.393,10.027,0,0,0,0,0,0,0,0,0,927.871,1.891,0,0,0,0,1.771,0.004,0,0,0,0,0.737,6.495,0.592,0,0.319,6.657,0.282,0,0,29.984,4.322,0,0,0,27.899,7.543,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1888,495058998,0,0,8.487,0.553,6.973,0.017,0.028,0,6.511,0.013,0,0,0,0,89.907,8689.445,77.903,0,0,32468.609,12.004,0,0,0,0,0,0,0,0,0,913.215,1.845,0,0,0,0,1.977,0.004,0,0,0,0,0.712,6.383,0.566,0,0.336,6.647,0.295,0,0,29.907,4.679,0,0,0,27.473,8.041,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1889,499083625,0,0,9.509,1.022,12.041,0.019,0.032,0,7.325,0.015,0,0,0,0,99.416,9163.476,85.228,0,0,33408.754,14.188,0,0,0,0,0,0,0,0,0,940.146,1.884,0,0,0,0,2.185,0.004,0,0,0,0,0.798,10.447,0.636,0,0.356,6.775,0.309,0,0,29.853,4.979,0,0,0,28.1,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1890,502731084,0,0,10.657,1.147,12.065,0.021,0.035,0,8.122,0.016,0,0,0,0,110.073,9724.062,93.349,0,0,34434.934,16.723,0,0,0,0,0,0,0,0,0,1026.177,2.041,0,0,0,0,2.535,0.005,0,0,0,0,0.821,11.764,0.649,0,0.377,6.944,0.324,0,0,29.846,5.232,0,0,0,29.602,7.316,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1891,505951015,0,0,11.632,0.976,9.155,0.023,0.041,0,8.63,0.017,0,0,0,0,121.705,10370.409,101.979,0,0,35573.852,19.726,0,0,0,0,0,0,0,0,0,1138.918,2.251,0,0,0,0,3.002,0.006,0,0,0,0,0.856,13.13,0.659,0,0.398,7.154,0.338,0,0,29.909,5.473,0,0,0,31.958,7.353,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1892,508755055,0,0,12.888,1.256,10.8,0.025,0.042,0,9.68,0.019,0,0,0,0,134.593,11134.454,111.659,0,0,36761.352,22.934,0,0,0,0,0,0,0,0,0,1187.502,2.334,0,0,0,0,3.208,0.006,0,0,0,0,0.941,15.376,0.732,0,0.421,7.427,0.355,0,0,30,5.724,0,0,0,32.994,7.98,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower-middle-income countries,1893,511145180,0,0,15.093,2.205,17.105,0.03,0.048,0,10.975,0.021,0,0,0,0,149.686,11913.564,122.634,0,0,37958.309,27.052,0,0,0,0,0,0,0,0,0,1196.956,2.342,0,0,0,0,4.118,0.008,0,0,0,0,1.115,15.517,0.842,0,0.45,7.689,0.374,0,0,30.076,6.104,0,0,0,32.638,9.678,0,0,0,0,0,0,0,0,0,0,0,0,0
